divison,lane,champion,tier,win_rate,pick_rate,ban_rate,counters,matches
Diamond,Jungle,Shaco,A,51.39%,4.3%,0.0%,"Nocturne,Master Yi,Evelynn,Rek'Sai,Fiddlesticks,Kayn,Lillia","2,952"
Diamond,Mid,Annie,A,51.39%,2.7%,0.0%,"Azir,Syndra,Sylas,Twisted Fate,Vel'Koz,Xerath,Fizz","1,829"
Diamond,Supp,Shaco,A,51.39%,2.5%,0.0%,"Nami,Xerath,Zyra,Maokai,Pantheon,Anivia,Lux","1,722"
Diamond,Top,Camille,S+,51.32%,16.1%,0.0%,"Quinn,Viego,Wukong,Gnar,Illaoi,Jayce,Riven","11,052"
Diamond,Adc,Sivir,A,51.29%,2.1%,0.0%,"Kalista,Ashe,Aphelios,Twitch,Tristana,Senna,Miss Fortune","1,439"
Diamond,Top,Wukong,S,51.28%,5.4%,0.0%,"Karma,Quinn,Vladimir,Mordekaiser,Malphite,Illaoi,Gragas","3,703"
Diamond,Jungle,Rek'Sai,A,51.22%,4.8%,0.0%,"Zac,Rammus,Karthus,Gragas,Jarvan IV,Kindred,Evelynn","3,270"
Diamond,Mid,Swain,A,51.21%,0.7%,0.0%,"Ekko,Ryze,Vel'Koz,Irelia,Syndra,Tristana,Ziggs",455
Diamond,Jungle,Nunu & Willump,S,51.18%,5.6%,0.0%,"Rammus,Shaco,Jarvan IV,Dr. Mundo,Udyr,Kindred,Elise","3,847"
Diamond,Top,Quinn,A,51.11%,1.6%,0.0%,"Rumble,Singed,Nocturne,Volibear,Gragas,Viego,Akali","1,080"
Diamond,Top,Rengar,A,51.09%,2.0%,0.0%,"Kennen,Pantheon,Kled,Wukong,Cho'Gath,Quinn,Poppy","1,372"
Diamond,Jungle,Elise,S,51.06%,7.0%,0.0%,"Karthus,Fiddlesticks,Warwick,Ivern,Udyr,Rengar,Shaco","4,818"
Diamond,Mid,Tristana,A,51.01%,1.3%,0.0%,"Annie,Rumble,Syndra,Galio,Ahri,Yasuo,Malzahar",890
Diamond,Adc,Draven,A,50.99%,5.0%,0.0%,"Varus,Seraphine,Tristana,Ashe,Lucian,Samira,Vayne","3,395"
Diamond,Top,Heimerdinger,A,50.96%,1.0%,0.0%,"Nasus,Illaoi,Kayle,Urgot,Dr. Mundo,Maokai,Yone",679
Diamond,Jungle,Gragas,A,50.89%,2.7%,0.0%,"Skarner,Ivern,Elise,Xin Zhao,Warwick,Nunu,Master Yi","1,855"
Diamond,Mid,Ahri,A,50.88%,3.9%,0.0%,"Aurelion Sol,Annie,Yasuo,Anivia,Seraphine,Viego,Vel'Koz","2,665"
Diamond,Adc,Vayne,S,50.88%,13.6%,0.0%,"Sivir,Seraphine,Twitch,Kai'Sa,Miss Fortune,Tristana,Samira","9,326"
Diamond,Mid,Qiyana,A,50.88%,2.5%,0.0%,"Diana,Talon,Sett,Leblanc,Ahri,Fizz,Malphite","1,706"
Diamond,Top,Mordekaiser,S,50.83%,4.6%,0.0%,"Yone,Rengar,Karma,Kled,Singed,Vayne,Jayce","3,128"
Diamond,Jungle,Hecarim,S,50.81%,14.7%,0.0%,"Dr. Mundo,Skarner,Sejuani,Udyr,Nocturne,Rammus,Taliyah","10,072"
Diamond,Top,Maokai,A,50.80%,1.0%,0.0%,"Yasuo,Tryndamere,Ryze,Wukong,Kled,Cho'Gath,Gnar",685
Diamond,Jungle,Taliyah,A,50.79%,4.7%,0.0%,"Skarner,Warwick,Jarvan IV,Fiddlesticks,Pantheon,Evelynn,Zac","3,209"
Diamond,Supp,Nami,A,50.73%,5.8%,0.0%,"Soraka,Maokai,Lux,Zilean,Rakan,Alistar,Thresh","3,966"
Diamond,Supp,Vel'Koz,A,50.68%,1.3%,0.0%,"Shaco,Galio,Pyke,Soraka,Twitch,Nami,Zilean",878
Diamond,Mid,Vel'Koz,A,50.68%,2.0%,0.0%,"Leblanc,Qiyana,Neeko,Talon,Ziggs,Karma,Zed","1,395"
Diamond,Adc,Kalista,A,50.67%,1.7%,0.0%,"Vayne,Senna,Ashe,Draven,Ezreal,Caitlyn,Jhin","1,198"
Diamond,Supp,Blitzcrank,A,50.57%,5.1%,0.0%,"Zyra,Braum,Gragas,Rell,Galio,Rakan,Leona","3,486"
Diamond,Jungle,Jarvan IV,A,50.57%,3.6%,0.0%,"Fiddlesticks,Nocturne,Gragas,Rengar,Shaco,Ekko,Lee Sin","2,448"
Diamond,Jungle,Rengar,A,50.52%,5.2%,0.0%,"Vi,Rammus,Karthus,Gragas,Ivern,Warwick,Udyr","3,585"
Diamond,Top,Pantheon,A,50.50%,2.3%,0.0%,"Dr. Mundo,Viego,Akali,Mordekaiser,Gnar,Fiora,Irelia","1,586"
Diamond,Mid,Corki,A,50.49%,1.0%,0.0%,"Zilean,Irelia,Lux,Katarina,Annie,Tristana,Seraphine",719
Diamond,Mid,Cassiopeia,A,50.47%,3.4%,0.0%,"Lissandra,Seraphine,Rumble,Pantheon,Malzahar,Ahri,Lux","2,350"
Diamond,Adc,Jhin,S,50.32%,22.3%,0.0%,"Seraphine,Sivir,Draven,Vayne,Ashe,Twitch,Samira","15,273"
Diamond,Mid,Zilean,A,50.26%,0.6%,0.0%,"Aurelion Sol,Pantheon,Ezreal,Kassadin,Tristana,Azir,Viktor",392
Diamond,Jungle,Warwick,A,50.22%,1.3%,0.0%,"Xin Zhao,Nocturne,Rek'Sai,Evelynn,Karthus,Kayn,Ekko",890
Diamond,Jungle,Ekko,A,50.17%,7.4%,0.0%,"Ivern,Udyr,Skarner,Kha'Zix,Sejuani,Kindred,Rek'Sai","5,075"
Diamond,Top,Urgot,A,50.14%,2.7%,0.0%,"Olaf,Kennen,Kayle,Garen,Ornn,Quinn,Mordekaiser","1,845"
Diamond,Mid,Gragas,A,50.09%,0.8%,0.0%,"Jayce,Diana,Akali,Zoe,Twisted Fate,Lissandra,Heimerdinger",563
Diamond,Top,Gragas,A,50.03%,6.4%,0.0%,"Maokai,Karma,Poppy,Singed,Sylas,Jayce,Garen","4,361"
Diamond,Top,Warwick,A,50.00%,0.7%,0.0%,"Poppy,Tryndamere,Urgot,Jayce,Kennen,Cho'Gath,Jax",506
Diamond,Top,Jayce,B,49.91%,3.3%,0.0%,"Yone,Wukong,Yasuo,Nasus,Poppy,Riven,Kayle","2,232"
Diamond,Supp,Rakan,B,49.88%,4.4%,0.0%,"Shaco,Zyra,Morgana,Thresh,Galio,Twitch,Seraphine","3,027"
Diamond,Top,Teemo,B,49.87%,1.6%,0.0%,"Ryze,Nasus,Cho'Gath,Yasuo,Sylas,Rumble,Rengar","1,117"
Diamond,Top,Kennen,B,49.85%,1.9%,0.0%,"Nasus,Cho'Gath,Tryndamere,Lulu,Vladimir,Yorick,Renekton","1,316"
Diamond,Top,Malphite,B,49.82%,7.9%,0.0%,"Nasus,Poppy,Teemo,Garen,Yone,Sylas,Gragas","5,415"
Diamond,Mid,Viktor,B,49.81%,7.1%,0.0%,"Diana,Lissandra,Lux,Seraphine,Pantheon,Aurelion Sol,Galio","4,893"
Diamond,Adc,Senna,C,49.78%,18.5%,0.0%,"Seraphine,Tristana,Twitch,Ashe,Kai'Sa,Vayne,Jhin","12,716"
Diamond,Top,Ornn,B,49.76%,4.2%,0.0%,"Heimerdinger,Pantheon,Singed,Camille,Illaoi,Vladimir,Rengar","2,908"
Diamond,Supp,Leona,C,49.69%,11.0%,0.0%,"Taric,Zilean,Swain,Rell,Bard,Soraka,Lulu","7,569"
Diamond,Adc,Samira,C,49.66%,15.3%,0.0%,"Kalista,Sivir,Seraphine,Tristana,Ashe,Senna,Lucian","10,462"
Diamond,Supp,Yuumi,B,49.63%,9.2%,0.0%,"Bard,Rell,Braum,Nautilus,Galio,Sona,Zyra","6,292"
Diamond,Adc,Miss Fortune,B,49.61%,8.1%,0.0%,"Kalista,Ashe,Seraphine,Twitch,Caitlyn,Draven,Kai'Sa","5,567"
Diamond,Top,Jax,B,49.61%,4.9%,0.0%,"Yone,Singed,Yasuo,Jayce,Quinn,Illaoi,Poppy","3,342"
Diamond,Supp,Janna,B,49.60%,7.7%,0.0%,"Shaco,Brand,Zyra,Vel'Koz,Sona,Seraphine,Lulu","5,260"
Diamond,Supp,Lulu,D,49.60%,13.5%,0.0%,"Seraphine,Thresh,Morgana,Zilean,Twitch,Rell,Bard","9,269"
Diamond,Supp,Alistar,D,49.56%,12.6%,0.0%,"Xerath,Rakan,Sona,Galio,Shaco,Bard,Zyra","8,657"
Diamond,Mid,Sett,B,49.53%,0.8%,0.0%,"Cho'Gath,Cassiopeia,Leblanc,Lucian,Malzahar,Ahri,Aurelion Sol",529
Diamond,Top,Nasus,B,49.52%,2.4%,0.0%,"Sylas,Mordekaiser,Rengar,Sion,Volibear,Shen,Yone","1,668"
Diamond,Mid,Ekko,C,49.50%,6.6%,0.0%,"Pantheon,Neeko,Lux,Viego,Sylas,Anivia,Galio","4,521"
Diamond,Mid,Yone,D,49.47%,11.8%,0.0%,"Lux,Aurelion Sol,Talon,Anivia,Annie,Ahri,Fizz","8,060"
Diamond,Supp,Braum,B,49.43%,1.8%,0.0%,"Gragas,Lux,Janna,Morgana,Maokai,Nami,Lulu","1,230"
Diamond,Top,Aatrox,D,49.43%,7.3%,0.0%,"Vayne,Tryndamere,Heimerdinger,Jax,Singed,Jayce,Pantheon","4,991"
Diamond,Top,Shen,D,49.42%,6.7%,0.0%,"Jayce,Singed,Warwick,Pantheon,Sion,Illaoi,Kennen","4,618"
Diamond,Top,Fiora,D,49.38%,5.3%,0.0%,"Rengar,Jayce,Rumble,Tryndamere,Kennen,Sett,Wukong","3,647"
Diamond,Supp,Gragas,B,49.35%,1.6%,0.0%,"Rakan,Zilean,Rell,Shaco,Leona,Seraphine,Thresh","1,082"
Diamond,Top,Cho'Gath,C,49.34%,3.7%,0.0%,"Heimerdinger,Viego,Urgot,Vayne,Dr. Mundo,Tryndamere,Yorick","2,560"
Diamond,Supp,Sona,B,49.33%,1.9%,0.0%,"Zyra,Braum,Nami,Nautilus,Pyke,Pantheon,Galio","1,277"
Diamond,Supp,Pyke,C,49.30%,4.9%,0.0%,"Zyra,Brand,Lux,Galio,Shaco,Xerath,Blitzcrank","3,379"
Diamond,Supp,Zyra,B,49.29%,1.7%,0.0%,"Swain,Galio,Zilean,Rell,Vel'Koz,Lux,Bard","1,197"
Diamond,Supp,Nautilus,D,49.22%,7.9%,0.0%,"Vel'Koz,Maokai,Taric,Nami,Leona,Gragas,Galio","5,386"
Diamond,Top,Renekton,D,49.19%,8.1%,0.0%,"Kayle,Ornn,Tryndamere,Nasus,Riven,Teemo,Cho'Gath","5,576"
Diamond,Supp,Morgana,C,49.16%,5.7%,0.0%,"Blitzcrank,Nami,Seraphine,Alistar,Thresh,Lux,Shaco","3,883"
Diamond,Mid,Lulu,B,49.14%,0.5%,0.0%,"Azir,Veigar,Lux,Morgana,Qiyana,Vel'Koz,Xerath",348
Diamond,Jungle,Kindred,B,49.06%,3.6%,0.0%,"Warwick,Rengar,Nocturne,Fiddlesticks,Rammus,Gragas,Udyr","2,442"
Diamond,Mid,Azir,B,49.03%,2.1%,0.0%,"Pyke,Karthus,Vel'Koz,Lux,Talon,Anivia,Corki","1,448"
Diamond,Top,Sylas,B,48.99%,2.0%,0.0%,"Singed,Cassiopeia,Akali,Rengar,Mordekaiser,Riven,Viego","1,341"
Diamond,Top,Sion,D,48.99%,3.4%,0.0%,"Maokai,Wukong,Darius,Pantheon,Vayne,Yone,Kennen","2,331"
Diamond,Top,Yone,B,48.97%,1.8%,0.0%,"Yasuo,Ornn,Kled,Poppy,Darius,Garen,Rengar","1,209"
Diamond,Top,Lulu,B,48.94%,0.6%,0.0%,"Ornn,Tryndamere,Viego,Riven,Viktor,Sion,Quinn",425
Diamond,Jungle,Trundle,B,48.92%,0.5%,0.0%,"Poppy,Rengar,Ekko,Karthus,Dr. Mundo,Jarvan IV,Pantheon",370
Diamond,Mid,Yasuo,D,48.86%,7.3%,0.0%,"Neeko,Kassadin,Renekton,Diana,Malphite,Qiyana,Anivia","5,023"
Diamond,Supp,Swain,B,48.77%,1.7%,0.0%,"Gragas,Sona,Vel'Koz,Maokai,Nami,Morgana,Pantheon","1,140"
Diamond,Mid,Talon,C,48.75%,3.3%,0.0%,"Ziggs,Pantheon,Vladimir,Malphite,Seraphine,Diana,Irelia","2,248"
Diamond,Adc,Lucian,D,48.66%,7.1%,0.0%,"Sivir,Miss Fortune,Vayne,Ashe,Seraphine,Jhin,Twitch","4,848"
Diamond,Top,Volibear,D,48.65%,4.2%,0.0%,"Rumble,Vladimir,Kled,Illaoi,Sion,Cho'Gath,Yone","2,894"
Diamond,Mid,Twisted Fate,D,48.65%,8.9%,0.0%,"Aurelion Sol,Corki,Veigar,Viego,Rumble,Qiyana,Kassadin","6,111"
Diamond,Top,Illaoi,C,48.62%,1.7%,0.0%,"Rengar,Kled,Vayne,Teemo,Kayle,Kennen,Garen","1,156"
Diamond,Jungle,Xin Zhao,B,48.56%,0.9%,0.0%,"Dr. Mundo,Kha'Zix,Taliyah,Evelynn,Elise,Nunu,Sejuani",626
Diamond,Mid,Veigar,B,48.54%,1.2%,0.0%,"Ekko,Annie,Cassiopeia,Azir,Seraphine,Corki,Xerath",824
Diamond,Jungle,Dr. Mundo,B,48.53%,2.8%,0.0%,"Taliyah,Shaco,Master Yi,Kha'Zix,Fiddlesticks,Skarner,Sejuani","1,945"
Diamond,Supp,Soraka,C,48.48%,3.0%,0.0%,"Pyke,Pantheon,Bard,Maokai,Shaco,Galio,Rakan","2,067"
Diamond,Top,Sett,D,48.47%,4.7%,0.0%,"Warwick,Rengar,Poppy,Garen,Illaoi,Kennen,Pantheon","3,237"
Diamond,Supp,Brand,B,48.44%,2.1%,0.0%,"Zyra,Leona,Taric,Sona,Bard,Rakan,Soraka","1,445"
Diamond,Mid,LeBlanc,D,48.42%,3.1%,0.0%,"Aurelion Sol,Malzahar,Anivia,Azir,Veigar,Rumble,Katarina","2,119"
Diamond,Jungle,Kayn,D,48.39%,9.2%,0.0%,"Fiddlesticks,Ivern,Master Yi,Dr. Mundo,Skarner,Evelynn,Hecarim","6,297"
Diamond,Top,Vladimir,C,48.38%,1.7%,0.0%,"Nasus,Cassiopeia,Teemo,Sett,Sion,Yone,Sylas","1,172"
Diamond,Top,Rumble,B,48.36%,1.1%,0.0%,"Singed,Warwick,Poppy,Irelia,Rengar,Cho'Gath,Mordekaiser",761
Diamond,Jungle,Nocturne,B,48.35%,1.9%,0.0%,"Ivern,Elise,Sejuani,Udyr,Gragas,Karthus,Vi","1,274"
Diamond,Jungle,Nidalee,D,48.34%,7.7%,0.0%,"Shaco,Ekko,Rammus,Ivern,Rek'Sai,Poppy,Dr. Mundo","5,259"
Diamond,Top,Olaf,B,48.26%,0.5%,0.0%,"Tryndamere,Singed,Kayle,Yone,Draven,Vladimir,Nasus",344
Diamond,Mid,Jayce,B,48.24%,0.7%,0.0%,"Azir,Irelia,Diana,Fizz,Sylas,Ryze,Anivia",512
Diamond,Mid,Sylas,D,48.14%,6.4%,0.0%,"Lux,Vladimir,Galio,Kassadin,Rumble,Aurelion Sol,Qiyana","4,379"
Diamond,Adc,Ezreal,D,48.14%,17.4%,0.0%,"Seraphine,Twitch,Kai'Sa,Ashe,Vayne,Tristana,Jhin","11,945"
Diamond,Jungle,Poppy,B,48.09%,0.8%,0.0%,"Vi,Rammus,Jarvan IV,Elise,Shyvana,Kha'Zix,Nunu",551
Diamond,Jungle,Olaf,D,48.07%,5.1%,0.0%,"Trundle,Warwick,Master Yi,Vi,Ivern,Pantheon,Skarner","3,503"
Diamond,Supp,Lux,C,48.02%,2.2%,0.0%,"Xerath,Galio,Zilean,Swain,Nautilus,Vel'Koz,Senna","1,491"
Diamond,Top,Yorick,B,48.01%,0.8%,0.0%,"Warwick,Vladimir,Volibear,Karma,Wukong,Garen,Maokai",577
Diamond,Top,Viego,D,47.98%,4.3%,0.0%,"Kennen,Singed,Urgot,Jax,Fiora,Kled,Wukong","2,943"
Diamond,Supp,Senna,D,47.96%,7.7%,0.0%,"Sona,Pyke,Vel'Koz,Swain,Nami,Zilean,Braum","5,279"
Diamond,Jungle,Viego,D,47.92%,9.2%,0.0%,"Karthus,Evelynn,Udyr,Elise,Nidalee,Kha'Zix,Warwick","6,302"
Diamond,Adc,Jinx,D,47.84%,6.9%,0.0%,"Seraphine,Sivir,Twitch,Caitlyn,Varus,Jhin,Xayah","4,724"
Diamond,Supp,Neeko,B,47.78%,0.6%,0.0%,"Taric,Lux,Brand,Pantheon,Shaco,Sona,Rakan",406
Diamond,Top,Yasuo,C,47.73%,1.1%,0.0%,"Rengar,Sylas,Akali,Renekton,Sett,Kennen,Darius",748
Diamond,Adc,Varus,B,47.63%,1.1%,0.0%,"Jhin,Miss Fortune,Kalista,Xayah,Ezreal,Kai'Sa,Lucian",758
Diamond,Top,Irelia,D,47.54%,7.2%,0.0%,"Tryndamere,Riven,Poppy,Teemo,Wukong,Quinn,Fiora","4,935"
Diamond,Top,Gangplank,D,47.53%,4.5%,0.0%,"Kayle,Illaoi,Quinn,Gragas,Heimerdinger,Urgot,Pantheon","3,112"
Diamond,Jungle,Sejuani,B,47.53%,1.3%,0.0%,"Rammus,Zac,Olaf,Master Yi,Ivern,Nunu,Rengar",871
Diamond,Top,Vayne,C,47.52%,1.1%,0.0%,"Yone,Yasuo,Tryndamere,Vladimir,Zed,Riven,Kennen",747
Diamond,Top,Kayle,D,47.41%,1.4%,0.0%,"Singed,Kennen,Jax,Gragas,Riven,Volibear,Vladimir",945
Diamond,Adc,Caitlyn,D,47.38%,3.5%,0.0%,"Seraphine,Twitch,Jhin,Vayne,Lucian,Draven,Kai'Sa","2,404"
Diamond,Mid,Xerath,D,47.36%,1.9%,0.0%,"Viego,Qiyana,Ahri,Leblanc,Zoe,Ryze,Ekko","1,307"
Diamond,Jungle,Zac,C,47.35%,2.3%,0.0%,"Skarner,Kindred,Ekko,Nocturne,Rammus,Poppy,Nunu","1,548"
Diamond,Mid,Syndra,D,47.34%,4.4%,0.0%,"Rumble,Vel'Koz,Ekko,Galio,Azir,Cassiopeia,Viktor","2,987"
Diamond,Jungle,Graves,D,47.32%,12.3%,0.0%,"Rammus,Vi,Rek'Sai,Udyr,Taliyah,Skarner,Ivern","8,404"
Diamond,Adc,Aphelios,D,47.28%,9.3%,0.0%,"Seraphine,Kalista,Ashe,Draven,Senna,Jinx,Samira","6,406"
Diamond,Top,Kled,D,47.25%,2.1%,0.0%,"Heimerdinger,Kayle,Poppy,Singed,Kennen,Garen,Fiora","1,456"
Diamond,Mid,Lissandra,D,47.12%,1.7%,0.0%,"Neeko,Rumble,Akali,Ekko,Karma,Xerath,Syndra","1,165"
Diamond,Adc,Yasuo,B,47.07%,0.7%,0.0%,"Heimerdinger,Yone,Draven,Lucian,Xayah,Caitlyn,Kai'Sa",478
Diamond,Mid,Zoe,D,47.07%,4.8%,0.0%,"Malzahar,Aurelion Sol,Viego,Tristana,Pantheon,Rumble,Azir","3,293"
Diamond,Jungle,Lillia,D,46.68%,8.2%,0.0%,"Skarner,Rengar,Fiddlesticks,Rek'Sai,Vi,Kha'Zix,Evelynn","5,653"
Diamond,Mid,Irelia,D,46.56%,3.6%,0.0%,"Seraphine,Vel'Koz,Fizz,Renekton,Garen,Lissandra,Malzahar","2,453"
Diamond,Adc,Xayah,D,46.55%,7.3%,0.0%,"Ashe,Twitch,Kalista,Miss Fortune,Senna,Ezreal,Kai'Sa","4,992"
Diamond,Supp,Karma,D,46.46%,7.4%,0.0%,"Soraka,Yuumi,Swain,Galio,Blitzcrank,Vel'Koz,Thresh","5,108"
Diamond,Mid,Lucian,D,46.45%,4.1%,0.0%,"Malzahar,Diana,Seraphine,Talon,Corki,Azir,Zed","2,799"
Diamond,Supp,Taric,C,46.41%,1.2%,0.0%,"Swain,Blitzcrank,Galio,Pyke,Karma,Lulu,Rakan",836
Diamond,Jungle,Volibear,B,46.39%,0.7%,0.0%,"Jarvan IV,Sejuani,Fiddlesticks,Dr. Mundo,Lillia,Shyvana,Karthus",498
Diamond,Top,Lucian,C,46.33%,0.8%,0.0%,"Kennen,Teemo,Nasus,Vayne,Ornn,Sett,Rumble",531
Diamond,Jungle,Lee Sin,D,46.29%,6.4%,0.0%,"Warwick,Rammus,Vi,Skarner,Taliyah,Rengar,Zac","4,396"
Diamond,Mid,Orianna,D,46.27%,7.2%,0.0%,"Veigar,Xerath,Neeko,Azir,Lux,Corki,Talon","4,915"
Diamond,Supp,Xerath,D,46.06%,1.4%,0.0%,"Braum,Gragas,Pantheon,Karma,Zilean,Nautilus,Maokai",964
Diamond,Jungle,Master Yi,D,46.01%,2.6%,0.0%,"Nocturne,Jax,Rek'Sai,Skarner,Rengar,Pantheon,Volibear","1,756"
Diamond,Supp,Pantheon,D,46.00%,2.4%,0.0%,"Brand,Braum,Galio,Bard,Rakan,Rell,Lulu","1,626"
Diamond,Top,Akali,D,45.70%,1.2%,0.0%,"Illaoi,Nasus,Ornn,Tryndamere,Jayce,Sion,Mordekaiser",838
Diamond,Mid,Karma,D,45.59%,1.0%,0.0%,"Ryze,Azir,Aurelion Sol,Ziggs,Viktor,Ekko,Neeko",691
Diamond,Jungle,Shyvana,D,45.56%,4.2%,0.0%,"Rammus,Ekko,Nidalee,Fiddlesticks,Rengar,Kha'Zix,Rek'Sai","2,847"
Diamond,Mid,Ziggs,C,45.52%,1.0%,0.0%,"Malzahar,Diana,Heimerdinger,Qiyana,Azir,Kassadin,Lissandra",659
Diamond,Top,Ryze,D,45.40%,0.7%,0.0%,"Pantheon,Singed,Jayce,Tryndamere,Camille,Jax,Yasuo",489
Diamond,Top,Dr. Mundo,D,44.83%,0.8%,0.0%,"Yasuo,Quinn,Ornn,Warwick,Urgot,Wukong,Kennen",522
Diamond,Supp,Sett,D,44.59%,2.5%,0.0%,"Nami,Lux,Pyke,Shaco,Swain,Vel'Koz,Brand","1,709"
Diamond,Jungle,Amumu,B,43.96%,0.5%,0.0%,"Xin Zhao,Vi,Olaf,Lee Sin,Gragas,Rammus,Nunu",364
Diamond,Supp,Ashe,D,43.39%,0.8%,0.0%,"Maokai,Braum,Pyke,Leona,Galio,Morgana,Pantheon",567
Diamond,Mid,Ryze,D,43.23%,2.3%,0.0%,"Pyke,Lissandra,Malzahar,Leblanc,Irelia,Katarina,Tristana","1,573"
Diamond,Supp,Twitch,D,42.81%,1.2%,0.0%,"Maokai,Taric,Soraka,Ashe,Blitzcrank,Alistar,Pantheon",841
Diamond,Jungle,Pantheon,D,42.43%,1.7%,0.0%,"Nocturne,Rammus,Ivern,Skarner,Evelynn,Shaco,Lillia","1,176"
Diamond,Mid,Akali,D,42.15%,2.6%,0.0%,"Aurelion Sol,Viego,Syndra,Diana,Lux,Seraphine,Neeko","1,758"
Master,Top,Kayle,S,71.79%,1.0%,0.0%,"Tryndamere,Wukong,Lee Sin,Poppy,Kennen,Sylas,Sett",39
Master,Supp,Sona,S,65.63%,1.6%,0.0%,"Galio,Poppy,Pantheon,Ivern,Neeko,Karma,Nautilus",64
Master,Mid,Garen,S,64.29%,0.7%,0.0%,"Leblanc,Orianna,Cassiopeia,Lissandra,Kled,Azir,Syndra",28
Master,Adc,Karthus,S,62.86%,0.9%,0.0%,"Kog'Maw,Kalista,Ezreal,Lucian,Kai'Sa,Ashe,Samira",35
Master,Top,Poppy,S,61.54%,1.9%,0.0%,"Vladimir,Karthus,Cho'Gath,Pantheon,Darius,Viego,Aatrox",78
Master,Jungle,Rammus,S,61.45%,2.0%,0.0%,"Warwick,Evelynn,Jarvan IV,Kha'Zix,Zac,Qiyana,Shaco",83
Master,Top,Rengar,S,61.11%,1.8%,0.0%,"Jax,Singed,Poppy,Garen,Shyvana,Azir,Sion",72
Master,Jungle,Skarner,S+,60.75%,2.6%,0.0%,"Nunu,Rammus,Elise,Kindred,Vi,Jarvan IV,Olaf",107
Master,Top,Yorick,A,60.00%,0.6%,0.0%,"Kayle,Jax,Renekton,Heimerdinger,Volibear,Fiora,Illaoi",25
Master,Supp,Neeko,A,59.38%,0.8%,0.0%,"Soraka,Blitzcrank,Xerath,Lulu,Bard,Thresh,Galio",32
Master,Adc,Cassiopeia,A,59.26%,0.7%,0.0%,"Twitch,Draven,Kalista,Senna,Kai'Sa,Ezreal,Xayah",27
Master,Adc,Seraphine,S+,58.47%,2.9%,0.0%,"Ashe,Twitch,Darius,Aphelios,Tristana,Vayne,Samira",118
Master,Mid,Gragas,A,57.69%,0.6%,0.0%,"Galio,Morgana,Corki,Vel'Koz,Yone,Vladimir,Irelia",26
Master,Supp,Bard,S+,57.22%,9.0%,0.0%,"Pyke,Nami,Alistar,Rakan,Thresh,Twitch,Ashe",367
Master,Mid,Malzahar,S,57.14%,1.2%,0.0%,"Anivia,Katarina,Wukong,Akali,Yasuo,Lucian,Kled",49
Master,Top,Garen,S,57.04%,3.3%,0.0%,"Ornn,Tahm Kench,Sion,Kayle,Mordekaiser,Kennen,Dr. Mundo",135
Master,Top,Sion,S,56.72%,3.3%,0.0%,"Vladimir,Illaoi,Teemo,Renekton,Darius,Ornn,Riven",134
Master,Jungle,Rek'Sai,S+,56.68%,5.3%,0.0%,"Skarner,Rammus,Volibear,Ekko,Dr. Mundo,Shaco,Shyvana",217
Master,Adc,Swain,A,56.52%,0.6%,0.0%,"Seraphine,Lucian,Samira,Kai'Sa,Senna,Jhin,Vayne",23
Master,Top,Yone,S,56.47%,2.1%,0.0%,"Vladimir,Gangplank,Fiora,Viego,Aatrox,Shen,Jax",85
Master,Mid,Renekton,A,56.41%,1.0%,0.0%,"Rumble,Diana,Viego,Ekko,Qiyana,Kassadin,Yone",39
Master,Supp,Lux,A,56.36%,1.4%,0.0%,"Zilean,Nautilus,Zyra,Vel'Koz,Bard,Sett,Xerath",55
Master,Top,Aatrox,S+,56.07%,7.5%,0.0%,"Kled,Sett,Volibear,Pantheon,Sion,Jayce,Vayne",305
Master,Mid,Veigar,S,56.06%,1.6%,0.0%,"Viego,Zoe,Karthus,Ahri,Ziggs,Nocturne,Karma",66
Master,Mid,Kennen,A,56.00%,0.6%,0.0%,"Galio,Vladimir,Katarina,Viktor,Lulu,Illaoi,Sett",25
Master,Top,Jayce,S,55.84%,3.8%,0.0%,"Ornn,Zoe,Viktor,Kled,Sion,Skarner,Illaoi",154
Master,Supp,Blitzcrank,S,55.75%,4.3%,0.0%,"Pantheon,Fiddlesticks,Galio,Sona,Annie,Swain,Zilean",174
Master,Top,Singed,A,55.56%,1.5%,0.0%,"Kled,Kayle,Akali,Jayce,Vayne,Darius,Nasus",63
Master,Top,Viego,S,55.43%,4.5%,0.0%,"Twisted Fate,Yasuo,Tryndamere,Rengar,Sion,Garen,Volibear",184
Master,Adc,Sivir,S,55.06%,2.2%,0.0%,"Tristana,Swain,Cassiopeia,Seraphine,Lucian,Kalista,Aphelios",89
Master,Mid,Ziggs,A,55.00%,1.0%,0.0%,"Tristana,Cassiopeia,Xerath,Fizz,Syndra,Taliyah,Twisted Fate",40
Master,Mid,Xerath,S,54.74%,2.3%,0.0%,"Yasuo,Syndra,Qiyana,Diana,Nocturne,Katarina,Annie",95
Master,Mid,Neeko,A,54.69%,1.6%,0.0%,"Twisted Fate,Qiyana,Tryndamere,Malzahar,Seraphine,Veigar,Mordekaiser",64
Master,Mid,Diana,S,54.66%,4.0%,0.0%,"Malzahar,Malphite,Ziggs,Lux,Darius,Nunu,Aurelion Sol",161
Master,Mid,Yasuo,S+,54.40%,6.1%,0.0%,"Renekton,Malphite,Taliyah,Diana,Sylas,Qiyana,Tristana",250
Master,Supp,Swain,A,54.35%,1.1%,0.0%,"Galio,Ashe,Shen,Nautilus,Vel'Koz,Senna,Nami",46
